Date,Host,Service,Content
"2026-06-19T00:49:02.070Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:49:01] Msgs=811077832 Throughput=318.142724 Response_Time=17.587185 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=25 Current_Connections=2196 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:48:03.261Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:48:02] Msgs=775964464 Throughput=304.338101 Response_Time=17.164036 Wait_Time_In_Queue=0.004781 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=11 Current_Connections=2271 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:48:03.032Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:48:02] Msgs=811018323 Throughput=318.126744 Response_Time=17.587167 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=18 Current_Connections=2464 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:48:02.814Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:48:01] Msgs=789863766 Throughput=309.750861 Response_Time=17.492668 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=30 Current_Connections=2241 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:48:02.483Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:48:01] Msgs=807588854 Throughput=316.636570 Response_Time=17.658245 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=34 Current_Connections=2046 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:47:02.440Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:47:01] Msgs=807527817 Throughput=316.620087 Response_Time=17.658176 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=15 Current_Connections=2003 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:47:02.222Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:47:01] Msgs=775909873 Throughput=304.323970 Response_Time=17.164050 Wait_Time_In_Queue=0.004781 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=23 Current_Connections=2207 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:47:01.991Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:47:01] Msgs=810958749 Throughput=318.110987 Response_Time=17.587142 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=19 Current_Connections=2331 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:47:01.774Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:47:01] Msgs=789803441 Throughput=309.734492 Response_Time=17.492583 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=18 Current_Connections=2177 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:46:02.946Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:46:02] Msgs=810904289 Throughput=318.096986 Response_Time=17.587124 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=27 Current_Connections=2229 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:46:02.186Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:46:01] Msgs=775855328 Throughput=304.309738 Response_Time=17.164074 Wait_Time_In_Queue=0.004781 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=14 Current_Connections=2167 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:46:01.733Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:46:01] Msgs=789740887 Throughput=309.717248 Response_Time=17.492526 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=14 Current_Connections=2129 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:46:01.400Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:46:01] Msgs=807469506 Throughput=316.604672 Response_Time=17.658114 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=16 Current_Connections=1956 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:45:02.907Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:45:02] Msgs=810847600 Throughput=318.082235 Response_Time=17.587096 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=16 Current_Connections=2167 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:45:02.694Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:45:02] Msgs=789680588 Throughput=309.700766 Response_Time=17.492458 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=25 Current_Connections=2105 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:45:02.360Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:45:02] Msgs=807410198 Throughput=316.588742 Response_Time=17.658046 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=12 Current_Connections=1912 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:45:02.152Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:45:01] Msgs=775800849 Throughput=304.295532 Response_Time=17.164102 Wait_Time_In_Queue=0.004781 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=19 Current_Connections=2097 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:44:03.322Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:44:02] Msgs=807350547 Throughput=316.572800 Response_Time=17.657977 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=13 Current_Connections=2160 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:44:02.114Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:44:01] Msgs=775746358 Throughput=304.281319 Response_Time=17.164096 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=15 Current_Connections=2075 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:44:01.868Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:44:01] Msgs=810791006 Throughput=318.067645 Response_Time=17.587054 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=22 Current_Connections=2085 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:44:01.650Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:44:01] Msgs=789620668 Throughput=309.684675 Response_Time=17.492401 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=39 Current_Connections=2047 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:43:02.610Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:43:01] Msgs=789559793 Throughput=309.668087 Response_Time=17.492339 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=26 Current_Connections=2276 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:43:02.284Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:43:01] Msgs=807289962 Throughput=316.556616 Response_Time=17.657943 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=24 Current_Connections=2116 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:43:02.079Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:43:01] Msgs=775693765 Throughput=304.267851 Response_Time=17.164122 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=26 Current_Connections=2266 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:43:01.827Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:43:01] Msgs=810732073 Throughput=318.052013 Response_Time=17.587014 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=13 Current_Connections=2240 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:42:02.572Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:42:02] Msgs=789504789 Throughput=309.653680 Response_Time=17.492264 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=8 Current_Connections=2232 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:42:02.247Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:42:02] Msgs=807230358 Throughput=316.540567 Response_Time=17.657864 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=37 Current_Connections=2051 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:42:02.041Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:42:01] Msgs=775637494 Throughput=304.252939 Response_Time=17.164170 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=38 Current_Connections=2205 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:42:01.787Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:42:01] Msgs=810673857 Throughput=318.036660 Response_Time=17.587006 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=26 Current_Connections=2178 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:41:03.006Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:41:02] Msgs=775585167 Throughput=304.239454 Response_Time=17.164169 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=27 Current_Connections=2147 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:41:02.531Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:41:01] Msgs=789446936 Throughput=309.638397 Response_Time=17.492185 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=13 Current_Connections=2186 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:41:02.210Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:41:01] Msgs=807170221 Throughput=316.524556 Response_Time=17.657805 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=30 Current_Connections=2020 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:41:01.745Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:41:01] Msgs=810615324 Throughput=318.021183 Response_Time=17.586991 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=23 Current_Connections=2067 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:40:02.707Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:40:01] Msgs=810557414 Throughput=318.005949 Response_Time=17.586973 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=17 Current_Connections=2010 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:40:02.493Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:40:01] Msgs=789390635 Throughput=309.623601 Response_Time=17.492117 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=11 Current_Connections=2158 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:40:02.172Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:40:01] Msgs=807109513 Throughput=316.508197 Response_Time=17.657739 Wait_Time_In_Queue=0.006464 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=12 Current_Connections=1984 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:40:01.966Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:40:01] Msgs=775531362 Throughput=304.225628 Response_Time=17.164222 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=19 Current_Connections=2049 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:39:02.670Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:39:01] Msgs=810501093 Throughput=317.991338 Response_Time=17.586967 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=16 Current_Connections=1928 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:39:02.454Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:39:01] Msgs=789333988 Throughput=309.608669 Response_Time=17.492042 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=34 Current_Connections=2106 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:39:02.140Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:39:01] Msgs=807050778 Throughput=316.492611 Response_Time=17.657699 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=28 Current_Connections=2212 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:39:01.930Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:39:01] Msgs=775480526 Throughput=304.212846 Response_Time=17.164223 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=22 Current_Connections=1927 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:38:03.102Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:38:02] Msgs=806991545 Throughput=316.476705 Response_Time=17.657639 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=25 Current_Connections=2158 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:38:02.635Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:38:01] Msgs=810445357 Throughput=317.976956 Response_Time=17.586955 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=14 Current_Connections=2163 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:38:02.411Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:38:01] Msgs=789277380 Throughput=309.593751 Response_Time=17.491982 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=27 Current_Connections=2322 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:38:01.894Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:38:01] Msgs=775423854 Throughput=304.197774 Response_Time=17.164223 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=33 Current_Connections=2077 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:37:02.856Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:37:01] Msgs=775374557 Throughput=304.185595 Response_Time=17.164215 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=16 Current_Connections=2033 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:37:02.371Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:37:01] Msgs=789220880 Throughput=309.578875 Response_Time=17.491909 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=15 Current_Connections=2294 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:37:02.065Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:37:01] Msgs=806932802 Throughput=316.461238 Response_Time=17.657589 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=23 Current_Connections=2135 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:37:01.596Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:37:01] Msgs=810388056 Throughput=317.961959 Response_Time=17.586927 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=20 Current_Connections=2119 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:36:03.560Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:36:02] Msgs=810330338 Throughput=317.946673 Response_Time=17.586907 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=29 Current_Connections=2067 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:36:02.814Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:36:02] Msgs=775324680 Throughput=304.173068 Response_Time=17.164215 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=26 Current_Connections=2007 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:36:02.332Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:36:01] Msgs=789163138 Throughput=309.563511 Response_Time=17.491851 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=13 Current_Connections=2203 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:36:02.025Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:36:01] Msgs=806874702 Throughput=316.445899 Response_Time=17.657528 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=22 Current_Connections=2097 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:35:02.776Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:35:01] Msgs=775272886 Throughput=304.160028 Response_Time=17.164221 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=20 Current_Connections=1953 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:35:02.525Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:35:01] Msgs=810270140 Throughput=317.930663 Response_Time=17.586905 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=35 Current_Connections=1981 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:35:02.286Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:35:01] Msgs=789108018 Throughput=309.549175 Response_Time=17.491788 Wait_Time_In_Queue=0.005964 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=23 Current_Connections=2049 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:35:01.990Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:35:01] Msgs=806816528 Throughput=316.430530 Response_Time=17.657446 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=18 Current_Connections=1999 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:34:02.950Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:34:01] Msgs=806759130 Throughput=316.415464 Response_Time=17.657400 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=40 Current_Connections=2120 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
